"Married","Dependents","Education","Self_Employed","ApplicantIncome","CoapplicantIncome","LoanAmount","Loan_Amount_Term","Owns_House","Property_Area","Loan_Status"
0,3,1,0,34898,34872,189,60,1,"Semiurban",1
1,0,0,0,20889,40494,367,180,1,"Urban",1
0,2,1,0,13952,42558,425,180,1,"Rural",1
1,1,0,1,48985,17328,269,60,1,"Urban",1
1,0,0,1,54977,24469,398,60,0,"Semiurban",1
1,3,0,1,63139,8770,472,300,0,"Urban",0
1,3,0,0,11897,9106,282,300,0,"Semiurban",0
1,3,1,1,21798,46774,349,240,1,"Urban",1
1,3,0,1,8656,24737,181,120,1,"Semiurban",1
0,0,0,0,28346,774,475,120,0,"Rural",0
1,3,0,0,15193,56,684,240,1,"Urban",0
1,2,1,0,8147,23055,283,360,0,"Urban",0
0,3,1,0,16429,39994,139,180,1,"Urban",0
1,2,1,0,45191,25765,553,300,0,"Rural",0
0,0,1,1,31764,32648,466,60,1,"Urban",1
0,2,0,1,66628,545,501,60,1,"Urban",1
1,0,0,1,5402,30765,519,240,0,"Urban",0
1,3,0,0,8642,37674,97,60,1,"Semiurban",1
0,1,1,0,10918,42373,272,240,1,"Semiurban",1
1,2,1,0,20476,6395,697,300,1,"Urban",1
0,2,1,0,24061,14501,515,300,0,"Rural",0
1,1,0,1,NA,26991,109,60,0,"Semiurban",0
0,0,0,1,55642,45043,329,360,1,"Rural",1
1,0,0,1,33429,3388,66,120,1,"Rural",1
1,3,1,1,41565,10821,370,300,1,"Rural",1
0,2,1,1,23215,571,616,240,1,"Urban",0
0,0,0,1,44264,18124,126,180,1,"Rural",1
0,3,1,1,59098,48877,520,360,1,"Rural",0
0,0,0,1,71764,36695,592,180,0,"Rural",0
1,1,0,0,12443,16731,150,60,0,"Urban",0
0,1,1,1,42276,NA,589,180,1,"Semiurban",1
0,1,0,1,34711,19049,593,60,1,"Semiurban",1
1,3,0,0,47677,4592,312,60,0,"Rural",0
1,2,0,0,62475,31230,255,120,0,"Semiurban",0
0,1,0,1,39057,10691,529,180,0,"Urban",0
1,1,0,1,42764,16599,122,240,0,"Urban",0
0,0,1,0,7844,39381,487,240,0,"Urban",0
1,1,0,0,27630,43860,631,300,1,"Semiurban",0
0,2,1,0,23553,8477,591,120,1,"Rural",1
1,3,0,1,46915,8052,463,300,1,"Rural",1
0,1,1,0,18164,3059,262,180,0,"Rural",0
0,3,1,1,62288,28797,116,240,0,"Semiurban",0
1,3,1,0,20025,32818,471,300,0,"Rural",0
1,2,0,1,7839,38306,518,240,1,"Semiurban",1
0,0,1,0,41937,34493,420,60,0,"Semiurban",1
0,0,0,1,49660,15410,413,300,1,"Rural",1
1,3,0,0,68597,37334,449,360,1,"Urban",1
1,1,1,0,36260,164950,309,120,1,"Rural",0
1,3,1,1,26206,7857,94,300,1,"Urban",0
1,0,0,1,58763,43677,336,180,0,"Urban",0
1,1,0,1,24874,7826,589,240,1,"Urban",0
1,0,0,0,9794,13791,378,240,0,"Semiurban",0
1,2,1,0,20639,4533,364,120,1,"Semiurban",0
1,0,0,0,38263,19706,468,60,0,"Urban",0
1,1,0,0,54407,26965,354,120,1,"Urban",1
0,1,0,0,44961,NA,278,360,1,"Urban",1
1,3,0,1,69661,16907,235,60,1,"Rural",1
1,1,0,1,56257,25230,167,60,1,"Urban",1
0,2,0,0,14736,37369,175,300,1,"Semiurban",1
0,0,0,0,36914,19337,181,360,1,"Urban",1
0,3,0,1,52938,18492,210,300,1,"Rural",1
0,3,0,0,62395,42898,642,60,1,"Rural",1
0,1,0,1,67208,33972,395,300,0,"Urban",0
0,2,0,1,72385,36850,133,120,0,"Urban",0
1,3,0,1,68285,22840,91,120,1,"Rural",1
0,2,1,1,25814,28638,484,300,1,"Urban",1
0,2,0,1,49767,3334,215,60,0,"Rural",0
0,0,0,0,7616,711,476,60,1,"Rural",1
1,0,0,1,69251,9104,97,60,1,"Semiurban",1
0,0,0,0,68659,5710,91,60,0,"Urban",0
1,2,0,1,70713,30351,234,120,0,"Semiurban",0
0,0,1,0,59041,42694,281,60,1,"Semiurban",1
0,3,0,1,67003,15977,450,60,1,"Urban",1
1,3,1,0,20887,43096,186,300,0,"Semiurban",1
1,1,0,0,49811,33099,569,120,1,"Semiurban",1
0,2,1,1,18109,48558,282,180,0,"Semiurban",1
1,0,1,1,59246,3834,417,300,1,"Rural",1
1,3,0,1,66387,48945,671,60,1,"Semiurban",1
0,2,1,0,5124,8899,631,240,0,"Rural",0
0,2,1,1,70949,39978,442,180,0,"Urban",0
0,0,0,1,23771,24996,551,360,1,"Rural",0
1,2,1,0,9089,5804,416,60,1,"Urban",1
0,0,1,1,8833,7733,160,120,0,"Urban",0
0,0,1,1,18748,33020,310,360,0,"Semiurban",1
1,0,0,0,52308,9190,633,240,1,"Urban",1
1,2,0,1,45083,14122,113,120,1,"Rural",1
0,2,0,0,24387,5827,549,360,1,"Rural",1
1,0,0,1,74289,19939,109,180,1,"Semiurban",1
0,2,1,0,4702,8484,138,360,1,"Semiurban",1
1,0,0,0,37433,27357,405,120,1,"Semiurban",1
0,1,1,1,24773,7552,600,180,1,"Urban",1
1,2,0,0,15425,47119,418,240,1,"Urban",1
1,2,0,1,41575,49188,541,60,0,"Urban",0
1,1,1,0,23098,1444,695,360,0,"Urban",0
1,1,1,0,24494,22406,454,300,1,"Semiurban",0
0,1,0,1,5397,24288,67,120,1,"Urban",0
1,0,0,1,29770,7793,417,300,0,"Rural",0
0,0,0,1,41222,6677,306,300,1,"Rural",1
1,3,0,0,53707,40629,270,360,0,"Semiurban",0
1,1,0,1,52033,25498,322,300,1,"Semiurban",1
0,3,1,0,73038,13268,426,60,0,"Rural",0
1,0,0,0,68879,10634,296,180,0,"Urban",0
1,2,1,1,70080,6420,439,60,0,"Urban",0
0,1,0,0,18950,93780,619,240,1,"Semiurban",0
1,2,0,1,72532,18046,296,240,1,"Semiurban",1
0,0,1,0,51787,998,222,300,1,"Rural",1
1,1,0,1,63162,28757,377,120,1,"Rural",1
1,3,1,0,65926,4302,172,300,0,"Semiurban",1
1,3,1,0,7986,7830,516,120,0,"Urban",1
0,0,0,1,3235,47666,685,60,1,"Rural",1
1,2,1,0,10993,18908,280,240,0,"Urban",0
1,0,0,0,17836,46822,361,180,1,"Urban",0
1,2,0,0,73760,NA,698,120,0,"Semiurban",0
1,0,0,0,36006,32898,525,240,1,"Urban",1
1,3,0,0,24308,45191,239,360,1,"Semiurban",1
1,2,0,1,68587,11609,550,300,0,"Semiurban",0
1,0,0,1,29731,43177,682,60,0,"Urban",1
1,1,0,0,69592,33954,336,120,1,"Rural",1
1,3,1,1,11498,37062,370,180,0,"Urban",0
0,3,0,1,48066,40903,110,300,0,"Semiurban",0
1,1,1,0,49718,23599,187,60,1,"Urban",1
0,0,0,1,21993,24373,175,60,1,"Rural",0
0,2,0,0,NA,11004,241,60,1,"Urban",0
0,3,1,1,72136,42477,263,240,1,"Urban",1
1,0,1,0,49123,29219,242,60,1,"Semiurban",0
0,1,1,0,49264,49157,638,240,1,"Urban",1
0,2,1,0,48606,49862,72,240,1,"Urban",1
0,0,0,0,39346,2150,432,120,1,"Urban",1
1,0,0,1,38311,23226,205,60,1,"Rural",1
0,3,1,1,45262,14144,142,360,1,"Urban",0
1,3,0,0,56166,26289,658,360,0,"Urban",0
0,2,1,1,42075,20906,179,240,0,"Urban",0
0,0,1,0,39382,12458,476,300,0,"Rural",0
1,1,1,0,58223,38576,274,180,1,"Urban",1
1,1,1,1,7806,31435,61,300,0,"Urban",0
0,2,1,0,576580,27994,397,120,1,"Urban",1
0,0,0,0,32357,7892,123,360,1,"Rural",1
0,3,1,1,61877,5553,160,180,0,"Semiurban",0
1,0,1,0,56155,19988,531,240,1,"Semiurban",1
1,3,0,0,NA,27223,246,240,1,"Semiurban",1
0,1,1,1,349040,28172,240,120,1,"Urban",0
0,2,1,1,4707,31145,113,120,1,"Rural",0
1,2,0,0,54596,7154,543,60,1,"Semiurban",1
1,2,0,1,25290,39907,114,120,0,"Rural",0
0,3,0,1,22311,15479,309,120,0,"Rural",0
1,1,0,1,53009,20366,218,240,0,"Urban",1
0,1,0,1,51175,177,226,240,0,"Urban",0
1,2,1,1,5720,48256,194,120,0,"Rural",1
0,2,1,1,38790,10802,636,240,0,"Semiurban",0
0,3,1,0,30472,37281,104,120,0,"Rural",0
0,3,0,0,25442,41513,683,180,0,"Semiurban",0
1,0,0,1,26802,44349,588,120,0,"Rural",0
0,3,0,1,57115,NA,185,60,1,"Semiurban",1
0,0,0,1,15721,16625,421,120,1,"Semiurban",1
1,2,0,0,73387,28575,72,180,0,"Rural",0
0,1,0,0,38757,42339,587,360,1,"Rural",1
0,3,1,0,39598,9788,211,300,1,"Rural",1
0,1,0,0,31232,40796,209,120,1,"Rural",1
1,3,1,1,41171,13749,567,180,0,"Rural",1
1,3,1,1,29082,46521,426,180,0,"Semiurban",0
1,0,1,1,4939,10196,364,240,1,"Semiurban",0
1,3,0,1,34989,31127,266,60,1,"Rural",0
0,2,0,1,71322,1300,313,120,1,"Semiurban",1
1,1,0,0,17454,40691,601,60,1,"Semiurban",1
1,3,0,1,4377,23862,389,180,0,"Semiurban",0
1,1,0,0,38523,39441,511,60,1,"Semiurban",1
0,1,1,1,33807,30591,210,360,0,"Semiurban",0
0,1,1,1,21467,44744,363,360,1,"Semiurban",1
0,3,0,0,40177,23027,180,300,0,"Rural",0
1,0,1,0,15287,37055,128,240,0,"Semiurban",0
0,1,1,1,51667,14384,516,60,0,"Rural",0
0,1,0,0,15838,39005,114,240,0,"Urban",0
1,3,1,0,35065,21410,618,240,0,"Semiurban",0
0,3,1,0,58259,26348,468,120,1,"Rural",1
1,2,0,1,51867,36573,101,60,1,"Semiurban",1
1,2,1,1,39872,2214,637,360,1,"Urban",1
0,0,0,1,67870,30973,664,120,1,"Rural",1
1,0,0,0,13522,24632,75,180,1,"Urban",0
1,0,0,0,32132,16621,76,300,1,"Urban",0
1,0,1,1,43425,732,329,60,0,"Urban",1
1,1,1,1,8478,47693,553,300,1,"Semiurban",0
1,3,1,0,62355,22547,386,120,0,"Rural",0
1,2,0,1,54793,20273,188,60,1,"Semiurban",1
0,1,1,1,8025,35592,647,300,1,"Semiurban",0
1,3,1,0,10764,2454,441,120,0,"Urban",1
1,3,0,0,70648,29487,283,240,1,"Semiurban",1
1,1,0,1,72036,30689,481,180,0,"Rural",0
1,1,0,0,34521,22607,337,240,1,"Rural",1
0,2,1,0,43392,45265,78,300,0,"Urban",1
0,0,0,1,31807,49919,155,180,1,"Semiurban",1
1,0,1,0,65201,11575,657,360,1,"Semiurban",1
0,2,0,0,21013,40936,553,120,1,"Urban",1
1,2,0,1,14311,2424,682,180,0,"Semiurban",1
1,0,0,0,33627,38951,665,60,1,"Urban",1
1,1,0,0,12041,49865,226,120,0,"Semiurban",1
1,0,1,1,59513,16469,433,180,0,"Rural",1
0,3,1,0,74796,34784,347,300,1,"Urban",1
0,3,1,1,26306,355850,315,240,0,"Urban",0
1,2,0,1,46827,11678,203,60,0,"Semiurban",0
1,0,1,0,14427,5701,125,300,1,"Rural",1
0,0,0,1,37078,20098,600,60,0,"Rural",0
0,3,0,1,34213,45699,220,60,1,"Urban",1
1,0,1,0,NA,42231,613,360,0,"Urban",0
0,2,0,1,66741,15002,684,60,1,"Rural",1
1,2,0,1,62000,28389,149,300,1,"Semiurban",0
0,3,1,0,30207,48356,323,180,0,"Urban",0
0,0,1,1,6936,18792,347,360,1,"Semiurban",0
0,0,0,1,54775,47971,261,180,1,"Semiurban",1
0,3,1,0,21674,29421,51,240,1,"Semiurban",0
1,1,0,0,52790,22702,338,60,1,"Rural",1
1,1,1,1,17374,6971,258,120,1,"Semiurban",1
0,0,0,1,18317,19235,620,240,1,"Semiurban",1
1,2,0,1,32181,34165,661,240,1,"Urban",1
0,1,0,0,14780,10157,495,60,0,"Urban",0
0,0,1,1,55994,36924,240,240,0,"Rural",0
1,1,1,0,23402,1530,646,180,1,"Urban",0
1,3,0,1,66907,774,71,120,1,"Urban",1
1,1,1,1,26276,7985,322,180,1,"Semiurban",1
0,1,1,0,4052,8307,180,360,0,"Rural",0
1,3,1,1,234000,7342,338,60,0,"Rural",0
1,2,0,0,64980,30119,241,180,1,"Urban",1
1,0,1,0,28699,21631,315,240,0,"Rural",0
1,2,1,1,37111,48132,292,300,1,"Rural",1
0,2,1,1,64065,17733,663,300,1,"Urban",1
0,1,0,0,72452,46278,261,180,1,"Rural",1
0,0,0,0,38691,48358,634,240,1,"Rural",1
0,1,0,0,50197,19231,57,240,0,"Rural",0
0,3,1,1,55404,40782,489,300,0,"Urban",0
0,2,0,1,63736,626,659,120,0,"Rural",0
0,2,1,1,26942,30028,635,120,0,"Semiurban",0
1,3,1,1,71928,38729,127,240,0,"Semiurban",0
0,0,0,0,22001,31143,553,360,1,"Urban",0
0,2,1,0,31696,46392,263,360,1,"Urban",1
0,2,0,0,25319,45578,228,360,0,"Semiurban",0
0,0,1,1,40123,23975,620,60,1,"Rural",1
1,1,1,1,54165,26798,78,360,0,"Urban",0
0,3,1,1,21311,27521,654,360,1,"Urban",1
0,0,1,0,30120,192590,111,300,0,"Rural",1
1,3,1,0,25642,10613,184,240,0,"Urban",0
0,3,0,0,73083,19441,477,180,0,"Rural",0
0,2,0,0,32371,5867,183,300,1,"Urban",0
0,0,0,1,68244,29114,532,300,1,"Semiurban",1
0,3,0,1,37450,23589,117,60,1,"Semiurban",1
0,1,1,1,26407,11023,511,240,1,"Urban",0
0,3,1,0,73188,22391,503,120,1,"Rural",1
0,2,0,0,7445,28503,66,300,0,"Semiurban",1
1,1,0,0,34096,9211,201,300,1,"Semiurban",0
1,1,1,0,4142,32506,510,60,0,"Urban",0
0,0,0,1,52897,2006,297,180,1,"Semiurban",1
1,1,1,1,68485,42522,445,360,1,"Rural",1
0,0,1,0,70266,9033,206,300,1,"Rural",1
1,0,0,1,66202,34971,649,360,0,"Semiurban",0
0,1,1,0,64466,15064,367,240,1,"Urban",0
1,0,1,0,7123,31904,147,300,1,"Rural",1
0,0,0,0,71766,28475,127,180,1,"Rural",1
1,1,0,0,21898,3197,588,180,0,"Rural",0
1,2,1,0,44067,42669,345,240,1,"Semiurban",1
0,3,0,1,48946,38434,480,360,1,"Rural",1
0,0,1,1,65429,23790,449,120,0,"Rural",1
1,0,0,1,10992,42024,62,240,1,"Semiurban",1
1,1,1,1,58173,502410,487,120,0,"Semiurban",0
0,3,1,1,13125,18892,448,180,0,"Semiurban",0
1,3,1,1,25430,34486,449,180,1,"Urban",1
0,0,1,0,12226,30084,93,300,0,"Urban",1
1,1,1,0,20220,11524,421,180,0,"Semiurban",1
1,2,1,1,7702,NA,423,360,1,"Urban",1
0,3,1,0,3641,2593,656,180,1,"Rural",0
0,2,1,0,NA,33466,608,60,1,"Urban",0
0,1,1,0,58405,7568,534,300,1,"Urban",1
1,2,0,1,118750,24712,466,240,0,"Rural",0
1,1,1,1,44602,1225,133,60,0,"Semiurban",0
1,0,0,1,68322,13180,532,300,0,"Rural",1
0,2,0,0,71384,35470,345,240,0,"Rural",0
1,0,0,1,19077,34972,155,300,0,"Rural",0
1,0,1,1,6612,2228,656,180,1,"Semiurban",0
0,1,1,1,61192,10648,258,120,1,"Urban",1
1,2,0,0,69998,4948,219,60,1,"Rural",0
1,3,1,1,58114,31696,559,360,0,"Rural",1
0,2,1,1,42579,20186,399,120,1,"Urban",1
0,3,1,1,NA,3099,640,360,1,"Urban",1
0,0,1,0,37924,28310,515,180,1,"Rural",1
0,0,1,1,5919,45926,130,60,0,"Rural",0
0,1,1,1,66768,45667,498,300,0,"Rural",0
0,3,0,0,46910,17922,681,300,1,"Urban",1
0,2,0,1,37005,41561,150,240,0,"Rural",0
0,1,0,1,13657,43024,418,120,1,"Semiurban",1
0,1,0,1,21394,31568,579,360,0,"Urban",1
1,1,0,1,41397,6978,314,300,0,"Semiurban",0
0,2,1,0,26874,12098,251,180,1,"Urban",1
0,1,1,0,32873,33313,167,300,1,"Rural",1
1,2,1,0,26670,38700,172,240,0,"Urban",0
0,1,0,1,NA,38971,74,60,1,"Urban",1
1,3,0,1,67069,41143,418,300,1,"Rural",1
1,0,1,1,58352,49989,434,180,0,"Urban",0
0,3,0,1,18768,17772,620,300,1,"Rural",1
1,3,1,0,69113,14240,323,360,1,"Rural",1
0,1,1,1,27463,17841,96,360,0,"Urban",0
0,3,1,0,33836,11462,384,300,1,"Semiurban",1
1,3,0,1,14688,19184,466,180,1,"Rural",1
1,3,0,1,20202,36071,583,60,1,"Rural",1
1,1,1,0,10188,26029,393,180,0,"Rural",0
0,2,1,1,56326,44595,370,300,0,"Rural",0
0,0,0,1,17135,23670,188,180,1,"Semiurban",1
1,0,0,1,37657,36054,156,360,0,"Rural",0
0,2,0,1,3558,7489,395,360,0,"Semiurban",0
0,2,0,0,55085,17556,496,360,0,"Semiurban",1
1,3,1,1,29195,15767,511,240,1,"Rural",0
1,0,1,0,17443,1711,265,60,1,"Urban",1
1,2,0,0,67286,38264,431,120,1,"Semiurban",1
1,3,0,1,26215,25356,98,360,1,"Urban",0
1,0,0,1,8949,23871,666,300,0,"Rural",0
1,1,0,0,43411,17412,106,60,0,"Urban",0
1,1,1,0,52221,45683,575,240,1,"Urban",1
1,0,0,1,71438,35018,388,300,1,"Rural",1
1,0,0,1,65521,48164,57,180,1,"Urban",1
1,1,1,0,23724,4383,72,120,0,"Rural",0
0,1,0,1,74431,7451,93,240,0,"Urban",0
0,0,1,1,25081,42028,627,180,0,"Semiurban",0
1,3,1,0,47732,24859,486,180,0,"Rural",0
0,2,1,1,59867,37445,118,360,0,"Urban",0
0,2,0,0,59899,36256,643,300,1,"Semiurban",1
0,0,1,1,5155,339430,562,180,0,"Semiurban",0
0,2,0,0,32903,3212,326,60,1,"Urban",1
0,1,0,0,32393,916,541,180,1,"Urban",1
0,1,1,0,49509,25146,132,180,0,"Urban",0
1,2,1,0,51234,27375,361,120,1,"Semiurban",1
1,0,1,0,33101,11430,151,240,0,"Rural",0
0,1,0,1,17213,30317,275,60,0,"Urban",1
0,3,0,1,7351,39037,435,60,1,"Semiurban",1
1,3,1,0,43236,12759,517,60,0,"Urban",0
0,1,0,0,16241,38810,190,360,1,"Semiurban",0
0,1,1,0,25179,41580,575,240,1,"Urban",1
0,2,0,0,50665,29348,381,180,0,"Urban",0
0,0,0,0,64242,14705,318,60,0,"Urban",0
0,2,0,1,7455,25346,393,120,1,"Urban",1
1,0,0,0,43459,39499,143,180,1,"Urban",0
1,3,1,1,63899,30726,661,300,1,"Rural",1
0,3,1,0,20597,11539,119,240,0,"Semiurban",0
1,0,1,0,58591,49216,175,360,0,"Urban",0
0,2,0,1,49209,3698,432,120,1,"Urban",1
0,1,0,0,12052,32969,237,240,0,"Urban",0
0,0,1,0,38691,4237,555,180,1,"Semiurban",1
0,2,1,1,20816,16334,631,360,0,"Semiurban",0
0,3,1,1,68876,19553,361,120,0,"Rural",0
0,1,0,0,59533,2864,184,60,0,"Semiurban",0
0,3,1,1,17206,39128,670,180,1,"Urban",0
0,0,1,0,34518,15326,198,180,1,"Semiurban",1
0,3,1,1,4198,48713,151,240,0,"Urban",0
1,3,1,0,40064,5412,407,180,1,"Rural",1
0,0,1,1,51744,9349,191,180,0,"Rural",0
1,1,1,0,23577,39195,220,120,0,"Rural",0
1,0,1,1,51230,32869,414,180,0,"Rural",0
0,2,1,1,33248,33144,61,300,1,"Urban",1
1,0,1,0,7934,8397,104,300,1,"Semiurban",1
0,0,0,0,27927,11916,551,360,0,"Urban",0
0,1,1,0,28877,NA,652,60,0,"Rural",1
0,2,1,1,22471,43017,374,300,0,"Urban",0
0,3,1,0,41841,36431,546,60,1,"Rural",0
1,3,0,0,8853,46246,365,300,1,"Semiurban",1
1,3,0,1,39018,22678,221,240,0,"Semiurban",0
0,3,1,1,61501,33828,439,300,0,"Rural",0
1,1,0,0,3257,21947,630,180,1,"Semiurban",1
1,2,0,0,32671,48469,327,240,0,"Semiurban",0
1,1,1,1,7730,5124,370,300,1,"Semiurban",1
0,0,0,1,14305,41849,133,180,1,"Semiurban",0
1,2,0,0,53548,29921,137,360,1,"Urban",1
1,2,1,1,35116,NA,197,240,1,"Semiurban",1
1,3,1,1,25839,19579,585,180,1,"Urban",0
0,3,0,0,13818,45458,377,240,0,"Rural",0
1,3,1,0,9202,31658,147,360,0,"Urban",1
1,3,1,0,41946,33578,263,360,0,"Semiurban",0
0,0,1,1,20031,9250,360,240,0,"Urban",0
1,3,0,0,16298,25836,421,180,0,"Rural",0
0,1,1,1,68311,30163,527,120,0,"Urban",0
0,2,0,1,62612,NA,232,240,0,"Urban",0
0,0,0,1,33842,10038,247,60,1,"Semiurban",0
0,0,1,1,NA,4412,382,120,1,"Urban",1
0,2,0,0,24366,4398,669,60,1,"Rural",1
0,2,1,1,27057,42085,459,180,0,"Semiurban",0
1,2,1,0,9080,28236,406,60,0,"Semiurban",0
0,0,1,1,34942,657,140,300,1,"Urban",1
1,1,1,1,NA,32820,224,240,1,"Urban",1
1,1,1,0,27232,45400,692,360,0,"Urban",0
0,2,0,0,63928,17492,688,60,0,"Semiurban",0
1,0,0,0,3329,33754,447,60,1,"Urban",1
1,3,1,0,63363,22410,313,300,1,"Semiurban",1
1,0,0,0,33595,8402,540,180,0,"Rural",0
0,2,0,0,8446,33543,576,360,0,"Semiurban",0
1,0,0,1,69204,9106,222,240,0,"Semiurban",0
1,0,0,0,49094,45238,222,180,0,"Semiurban",0
0,0,1,1,17822,23823,308,240,1,"Rural",1
1,3,1,1,19825,33273,414,300,0,"Semiurban",1
1,2,1,0,55077,36066,444,240,1,"Urban",0
1,2,0,1,7020,26433,58,60,1,"Urban",1
0,2,0,1,25061,30731,309,360,0,"Semiurban",0
1,1,1,0,27849,20572,162,240,0,"Urban",0
1,1,1,0,56865,43197,524,300,1,"Urban",1
0,2,0,1,28602,537250,528,300,1,"Rural",0
0,0,1,0,38894,11105,227,360,1,"Urban",1
0,0,0,0,38701,243850,553,120,1,"Rural",1
1,2,1,1,22752,31741,531,60,0,"Urban",1
0,3,1,0,31269,48916,695,120,0,"Semiurban",0
0,3,0,0,32140,49412,477,240,1,"Semiurban",1
0,0,1,0,24639,1951,566,300,1,"Rural",1
1,0,1,1,67320,2370,234,180,0,"Rural",0
0,1,1,1,11066,38921,644,180,0,"Rural",1
0,3,1,0,11261,48068,630,300,1,"Rural",0
0,0,1,0,7585,41047,425,180,0,"Semiurban",0
0,0,1,0,617500,22867,495,60,0,"Urban",0
0,2,0,1,NA,11581,61,360,1,"Semiurban",1
1,1,0,1,41585,27870,246,240,1,"Rural",1
1,3,0,0,3116,2734,615,300,1,"Urban",1
0,3,0,0,18616,2256,534,240,1,"Semiurban",0
0,1,0,1,32590,35737,385,360,1,"Urban",1
0,0,1,0,68436,48745,378,180,0,"Semiurban",1
1,3,1,0,11685,10502,466,300,1,"Urban",0
1,3,0,1,773940,49130,562,60,1,"Rural",1
1,3,1,0,17138,36045,186,360,0,"Urban",0
1,2,1,0,22067,44528,323,360,0,"Rural",1
0,1,1,1,56327,3969,407,60,0,"Semiurban",0
0,3,1,0,42396,43677,511,240,0,"Semiurban",0
0,1,1,1,41211,40688,280,300,1,"Urban",1
0,0,0,1,43727,1488,280,240,1,"Urban",0
1,1,0,1,17464,26234,164,240,1,"Rural",1
0,2,1,0,52777,43027,564,360,0,"Urban",0
1,2,0,0,18406,10807,161,240,1,"Urban",0
1,1,0,0,74698,43977,195,180,0,"Urban",0
0,2,0,0,67086,42091,398,180,1,"Urban",1
1,3,0,1,9797,34955,85,360,0,"Urban",0
1,2,1,1,7858,21594,257,240,1,"Urban",1
0,0,0,1,69373,49422,53,180,0,"Urban",0
1,1,1,0,70551,16047,169,120,0,"Rural",1
1,1,0,1,63796,9788,158,120,1,"Rural",1
0,0,0,1,68509,NA,127,240,0,"Urban",0
1,0,1,0,51393,503390,578,360,0,"Semiurban",1
1,0,1,0,10234,16749,98,180,1,"Semiurban",1
0,0,0,1,73284,43491,158,300,1,"Urban",1
1,3,0,0,31454,19435,529,300,0,"Urban",0
0,2,1,0,68599,33551,421,180,1,"Urban",1
1,2,0,0,43989,43171,571,240,0,"Rural",0
1,3,1,1,31547,39906,425,120,0,"Urban",0
0,0,1,1,56804,25608,172,120,0,"Rural",1
0,1,1,1,58941,7159,637,180,1,"Semiurban",1
1,1,0,1,26567,38253,684,60,0,"Rural",0
0,1,1,1,5325,45129,698,120,1,"Rural",0
1,0,1,1,74386,49389,139,180,1,"Semiurban",1
0,3,0,1,72908,12075,198,360,0,"Rural",0
1,3,1,1,58516,42945,50,120,0,"Rural",0
1,3,0,0,24149,39826,469,60,1,"Urban",0
1,2,0,0,5879,48652,567,240,1,"Semiurban",1
1,2,1,1,17908,47337,416,60,0,"Rural",0
1,2,0,0,20650,1462,195,120,1,"Urban",0
0,2,0,0,39872,30176,662,180,0,"Semiurban",0
0,1,0,1,70855,29787,281,300,1,"Semiurban",1
1,1,1,1,58020,9413,668,120,0,"Semiurban",1
1,3,1,1,43488,29811,518,60,1,"Semiurban",1
0,2,1,0,47819,18050,261,180,1,"Rural",1
0,3,0,0,64481,11628,155,120,0,"Semiurban",0
0,0,1,1,66241,39064,314,120,1,"Semiurban",1
0,2,1,1,58347,34424,307,120,1,"Semiurban",1
0,2,0,0,74599,33899,674,300,0,"Rural",0
1,3,1,1,64216,31247,693,180,1,"Urban",0
1,3,0,1,72098,810,395,60,1,"Rural",1
0,0,1,0,55350,55,260,360,1,"Rural",1
0,3,0,0,68228,19907,132,60,1,"Rural",1
0,2,0,1,73040,23943,132,240,1,"Semiurban",1
0,1,0,0,15631,19046,398,300,1,"Urban",0
0,0,0,0,26118,3279,344,240,0,"Semiurban",1
0,0,1,1,49774,1533,237,240,1,"Urban",1
0,2,0,1,63513,36779,467,360,0,"Urban",0
0,1,0,1,59141,17046,633,120,1,"Rural",1
0,3,0,1,72659,20229,333,360,0,"Rural",0
1,3,0,1,14292,352500,380,240,0,"Rural",0
0,1,0,1,64265,47403,525,300,1,"Urban",1
0,1,0,1,48689,38735,529,240,0,"Urban",1
1,2,1,0,31883,24291,90,240,1,"Rural",0
1,3,0,1,24167,12516,121,360,1,"Rural",1
1,2,1,0,3071,15624,649,180,0,"Rural",0
0,3,0,1,35234,39377,544,240,0,"Urban",0
0,3,0,1,8516,39048,358,180,0,"Urban",1
0,1,1,1,48037,461990,428,120,0,"Rural",0
0,2,0,1,11234,2004,316,240,0,"Urban",0
1,1,0,1,7360,44729,288,360,1,"Urban",0
0,2,1,1,43160,5434,648,60,1,"Semiurban",1
0,3,1,0,14544,37014,54,120,0,"Rural",1
1,0,1,1,9381,36164,161,300,0,"Semiurban",0
0,0,1,1,26128,40338,367,240,0,"Rural",0
0,2,0,1,9834,41312,96,360,1,"Urban",1
0,2,1,0,55175,4561,342,240,0,"Urban",0
0,1,1,0,63514,33831,416,360,1,"Urban",1
1,3,1,1,32398,527570,75,360,1,"Rural",0
1,0,0,1,25727,1395,264,180,0,"Urban",0
1,1,1,1,55659,52,348,240,1,"Urban",1
1,2,0,1,10530,19535,110,360,1,"Urban",1
0,3,0,1,34509,22054,471,360,0,"Semiurban",1
0,1,0,0,32409,35554,433,120,0,"Urban",0
0,1,0,1,48598,14675,465,240,1,"Semiurban",1
1,2,1,0,62130,33912,688,60,0,"Urban",0
1,3,1,0,47089,2112,625,60,1,"Urban",1
1,0,0,1,54524,13751,449,120,1,"Urban",1
0,1,1,0,58954,33063,226,180,0,"Rural",1
0,2,1,1,41996,27565,142,180,1,"Urban",1
1,1,1,0,24505,47308,557,360,1,"Urban",1
1,2,1,1,33132,37510,684,360,1,"Semiurban",1
